Id,Name,Type,Phase,Address,Status,Gender,Town,x,y
school_london_Hadley_Wood_Primary_School,Hadley Wood Primary School,Community School,Primary,Courtleigh Avenue,Open,Mixed,Enfield,-0.173195,51.6702003
school_london_Hafs_Academy,Hafs Academy,Other Independent School,Not applicable,Unit 3,Open,Boys,Newham,0.0030706,51.5481987
school_london_Haggerston_School,Haggerston School,Community School,Secondary,Weymouth Terrace,Open,Mixed,Hackney,-0.0719919,51.5325012
school_london_Hague_Primary_School,Hague Primary School,Community School,Primary,Wilmot Street,Open,Mixed,Tower Hamlets,-0.0591325,51.5250015
school_london_Haileybury_Turnford,Haileybury Turnford,Academy Sponsor Led,Secondary,Mill Lane,Open,Mixed,Broxbourne,-0.0263464,51.7117996
school_london_Haimo_Primary_School,Haimo Primary School,Community School,Primary,Haimo Road,Open,Mixed,Greenwich,0.0416247,51.4553986
school_london_Halcyon_London_International_School,Halcyon London International School,Other Independent School,Not applicable,33 Seymour Place,Open,Mixed,Westminster,-0.161776,51.5155983
school_london_Hall_Mead_School,Hall Mead School,Academy Converter,Secondary,Marlborough Gardens,Open,Mixed,Havering,0.261728,51.5642014
school_london_Hall_School_Wimbledon,Hall School Wimbledon,Other Independent School,Not applicable,Stroud Crescent,Open,Mixed,Wandsworth,-0.243492,51.4365997
school_london_Halley_Primary_School,Halley Primary School,Community School,Primary,Halley Street,Open,Mixed,Tower Hamlets,-0.0373876,51.5181007
school_london_Hallfield_Primary_School,Hallfield Primary School,Community School,Primary,Hallfield Estate,Open,Mixed,Westminster,-0.186468,51.5140991
school_london_Halliford_School,Halliford School,Other Independent School,Not applicable,Russell Road,Open,Boys,Spelthorne,-0.444648,51.3903008
school_london_Hallsville_Primary_School,Hallsville Primary School,Community School,Primary,Radland Road,Open,Mixed,Newham,0.0173561,51.5127983
school_london_Halstead_Community_Primary_School,Halstead Community Primary School,Community School,Primary,Otford Lane,Open,Mixed,Sevenoaks,0.13591,51.3288994
school_london_Halstow_Primary_School,Halstow Primary School,Community School,Primary,Halstow Road,Open,Mixed,Greenwich,0.0151668,51.4850998
school_london_Hambrough_Primary_School,Hambrough Primary School,Community School,Primary,South Road,Open,Mixed,Ealing,-0.378133,51.5084
school_london_Hammersmith_Academy,Hammersmith Academy,Academy Sponsor Led,Secondary,25 Cathnor Road,Open,Mixed,Hammersmith And Fulham,-0.235775,51.5019989
school_london_Hampden_Gurney_Cofe_Primary_School,Hampden Gurney Cofe Primary School,Voluntary Aided School,Primary,13 Nutford Place,Open,Mixed,Westminster,-0.164464,51.5167999
school_london_Hampstead_Hill_School,Hampstead Hill School,Other Independent School,Not applicable,St Stephens Hall,Open,Mixed,Camden,-0.168396,51.5531998
school_london_Hampstead_Parochial_Church_Of_England_Primary_School,Hampstead Parochial Church Of England Primary School,Voluntary Aided School,Primary,Holly Bush Vale,Open,Mixed,Camden,-0.179578,51.5564003
school_london_Hampstead_School,Hampstead School,Community School,Secondary,Westbere Road,Open,Mixed,Camden,-0.206991,51.5559006
school_london_Hampton_Academy,Hampton Academy,Academy Sponsor Led,Secondary,Hanworth Road,Open,Mixed,Richmond Upon Thames,-0.374114,51.4294014
school_london_Hampton_Court_House,Hampton Court House,Other Independent School,Not applicable,Hampton Court House,Open,Mixed,Richmond Upon Thames,-0.342632,51.4085007
school_london_Hampton_Hill_Junior_School,Hampton Hill Junior School,Community School,Primary,St James's Avenue,Open,Mixed,Richmond Upon Thames,-0.360048,51.4272995
school_london_Hampton_Infant_School_And_Nursery,Hampton Infant School And Nursery,Community School,Primary,Ripley Road,Open,Mixed,Richmond Upon Thames,-0.376073,51.4191017
school_london_Hampton_Junior_School,Hampton Junior School,Community School,Primary,Percy Road,Open,Mixed,Richmond Upon Thames,-0.373044,51.4165001
school_london_Hampton_School,Hampton School,Other Independent School,Not applicable,Hanworth Road,Open,Boys,Richmond Upon Thames,-0.371144,51.4286995
school_london_Hampton_Wick_Infant_And_Nursery_School,Hampton Wick Infant And Nursery School,Community School,Primary,Normansfield Avenue,Open,Mixed,Richmond Upon Thames,-0.311182,51.4183006
school_london_Hamsey_Green_Primary,Hamsey Green Primary,Community School,Primary,Tithepit Shaw Lane,Open,Mixed,Tandridge,-0.067766,51.3182983
school_london_Handsworth_Primary_School,Handsworth Primary School,Community School,Primary,Handsworth Avenue,Open,Mixed,Waltham Forest,0.0022809,51.6077995
school_london_Hanover_Primary_School,Hanover Primary School,Community School,Primary,Noel Road,Open,Mixed,Islington,-0.0986016,51.5330009
school_london_Harbinger_Primary_School,Harbinger Primary School,Community School,Primary,Cahir Street,Open,Mixed,Tower Hamlets,-0.0200627,51.4894981
school_london_Harefield_Infant_School,Harefield Infant School,Community School,Primary,High Street,Open,Mixed,Hillingdon,-0.484548,51.6040001
school_london_Harefield_Junior_School,Harefield Junior School,Community School,Primary,Park Lane,Open,Mixed,Hillingdon,-0.483653,51.6040001
school_london_Harenc_School,Harenc School,Other Independent School,Not applicable,167 Rectory Lane,Closed,Boys,Bexley,0.11936,51.4194984
school_london_Hargrave_Park_Primary_School,Hargrave Park Primary School,Community School,Primary,51 Bredgar Road,Open,Mixed,Islington,-0.140089,51.5643005
school_london_Harlesden_Primary_School,Harlesden Primary School,Community School,Primary,Acton Lane,Open,Mixed,Brent,-0.254808,51.5371017
school_london_Harlington_School,Harlington School,Foundation School,Secondary,Pinkwell Lane,Open,Mixed,Hillingdon,-0.436519,51.4971008
school_london_Harlyn_Primary_School,Harlyn Primary School,Community School,Primary,Tolcarne Drive,Open,Mixed,Hillingdon,-0.402454,51.5965996
school_london_Harmondsworth_Primary_School,Harmondsworth Primary School,Community School,Primary,School Road,Open,Mixed,Hillingdon,-0.479721,51.4868011
school_london_Harold_Court_Primary_School,Harold Court Primary School,Community School,Primary,Church Road,Open,Mixed,Havering,0.241152,51.5984993
school_london_Harold_Wood_Primary_School,Harold Wood Primary School,Community School,Primary,Recreation Avenue,Open,Mixed,Havering,0.235814,51.5853996
school_london_Harrington_Hill_Primary_School,Harrington Hill Primary School,Community School,Primary,Harrington Hill,Open,Mixed,Hackney,-0.0540847,51.5672989
school_london_Harris_Academy_Battersea,Harris Academy Battersea,Academy Sponsor Led,Secondary,401 Battersea Park Road,Open,Mixed,Wandsworth,-0.159518,51.4733009
school_london_Harris_Academy_Beckenham,Harris Academy Beckenham,Academy Sponsor Led,Secondary,Manor Way,Open,Mixed,Bromley,-0.0258072,51.3997993
school_london_Harris_Academy_Bermondsey,Harris Academy Bermondsey,Academy Sponsor Led,Secondary,55 Southwark Park Road,Open,Girls,Southwark,-0.0709375,51.4933014
school_london_Harris_Academy_Chafford_Hundred,Harris Academy Chafford Hundred,Academy Converter,Secondary,Chafford Hundred Campus,Open,Mixed,Thurrock,0.29269,51.4821014
school_london_Harris_Academy_Falconwood,Harris Academy Falconwood,Academy Sponsor Led,Secondary,The Green,Open,Mixed,Bexley,0.0883153,51.4578018
school_london_Harris_Academy_Greenwich,Harris Academy Greenwich,Academy Sponsor Led,Secondary,Middle Park Avenue,Open,Mixed,Greenwich,0.0394021,51.4514008
school_london_Harris_Academy_Merton,Harris Academy Merton,Academy Sponsor Led,Secondary,Wide Way,Open,Mixed,Merton,-0.134466,51.4017982
school_london_Harris_Academy_Morden,Harris Academy Morden,Academy Sponsor Led,Secondary,Lilleshall Road,Open,Mixed,Merton,-0.179827,51.3917007
school_london_Harris_Academy_Peckham,Harris Academy Peckham,Academy Sponsor Led,Secondary,112 Peckham Road,Open,Mixed,Southwark,-0.0741653,51.4726982
school_london_Harris_Academy_Purley,Harris Academy Purley,Academy Sponsor Led,Secondary,Kendra Hall Road,Open,Mixed,Croydon,-0.108296,51.3530998
school_london_Harris_Academy_South_Norwood,Harris Academy South Norwood,Academy Sponsor Led,Secondary,Cumberlow Avenue,Open,Mixed,Croydon,-0.0752077,51.4006996
school_london_Harris_Academy_Tottenham,Harris Academy Tottenham,Free Schools,All Through,"C/o Technopark, Ashley Road",Open,Mixed,Haringey,-0.0602463,51.591301
school_london_Harris_Academy_Upper_Norwood,Harris Academy Upper Norwood,Academy Sponsor Led,Secondary,Spurgeon Road,Open,Mixed,Croydon,-0.0945229,51.4137001
school_london_Harris_Aspire_Academy,Harris Aspire Academy,Free Schools - Alternative Provision,Not applicable,Lennard Road,Open,Mixed,Bromley,-0.0434201,51.4169006
school_london_Harris_Boys'_Academy_East_Dulwich,Harris Boys' Academy East Dulwich,Academy Sponsor Led,Secondary,Peckham Rye,Open,Boys,Southwark,-0.0652956,51.4570999
school_london_Harris_City_Academy_Crystal_Palace,Harris City Academy Crystal Palace,Academy Sponsor Led,Secondary,Maberley Road,Open,Mixed,Croydon,-0.0768325,51.4117012
school_london_Harris_Girls_Academy_Bromley,Harris Girls Academy Bromley,Academy Converter,Secondary,Lennard Road,Open,Girls,Bromley,-0.0412349,51.4161987
school_london_Harris_Girls'_Academy_East_Dulwich,Harris Girls' Academy East Dulwich,Academy Sponsor Led,Secondary,Homestall Road,Open,Girls,Southwark,-0.0549848,51.4575005
school_london_Harris_Invictus_Academy_Croydon,Harris Invictus Academy Croydon,Free Schools,Secondary,London Road,Open,Mixed,Croydon,-0.103998,51.3804016
school_london_Harris_Junior_Academy_Carshalton,Harris Junior Academy Carshalton,Academy Sponsor Led,Primary,Camden Road,Open,Mixed,Sutton,-0.166427,51.3694992
school_london_Harris_Primary_Academy_Beckenham,Harris Primary Academy Beckenham,Free Schools,Primary,Manor Way,Open,Mixed,Bromley,-0.0284891,51.4002991
school_london_Harris_Primary_Academy_Benson,Harris Primary Academy Benson,Academy Sponsor Led,Primary,West Way,Open,Mixed,Croydon,-0.0423649,51.3702011
school_london_Harris_Primary_Academy_Chafford_Hundred,Harris Primary Academy Chafford Hundred,Academy Converter,Primary,Mayflower Road,Open,Mixed,Thurrock,0.29269,51.4821014
school_london_Harris_Primary_Academy_Coleraine_Park,Harris Primary Academy Coleraine Park,Academy Sponsor Led,Primary,Glendish Road,Open,Mixed,Haringey,-0.0590038,51.5980988
school_london_Harris_Primary_Academy_Crystal_Palace,Harris Primary Academy Crystal Palace,Academy Sponsor Led,Primary,Malcolm Road,Open,Mixed,Bromley,-0.0589766,51.4163017
school_london_Harris_Primary_Academy_East_Dulwich,Harris Primary Academy East Dulwich,Free Schools,Primary,Homestall Road,Open,Mixed,Southwark,-0.0554949,51.4570007
school_london_Harris_Primary_Academy_Haling_Park,Harris Primary Academy Haling Park,Academy Sponsor Led,Primary,50-58 Haling Road,Open,Mixed,Croydon,-0.0961505,51.3588982
school_london_Harris_Primary_Academy_Kenley,Harris Primary Academy Kenley,Academy Sponsor Led,Primary,51 Little Roke Road,Open,Mixed,Croydon,-0.103278,51.3260994
school_london_Harris_Primary_Academy_Kent_House,Harris Primary Academy Kent House,Academy Sponsor Led,Primary,High Street,Open,Mixed,Bromley,-0.0486337,51.4123001
school_london_Harris_Primary_Academy_Mayflower,Harris Primary Academy Mayflower,Free Schools,Primary,Mayflower Road,Open,Mixed,Thurrock,0.293498,51.4818001
school_london_Harris_Primary_Academy_Merton,Harris Primary Academy Merton,Academy Sponsor Led,Primary,Abbotts Road,Open,Mixed,Merton,-0.136109,51.4020996
school_london_Harris_Primary_Academy_Peckham_Park,Harris Primary Academy Peckham Park,Academy Converter,Primary,Marmont Road,Open,Mixed,Southwark,-0.0656408,51.476799
school_london_Harris_Primary_Academy_Philip_Lane,Harris Primary Academy Philip Lane,Academy Sponsor Led,Primary,Philip Lane,Open,Mixed,Haringey,-0.0873341,51.5873985
school_london_Harris_Primary_Academy_Shortlands,Harris Primary Academy Shortlands,Free Schools,Primary,1 Westmoreland Road,Open,Mixed,Bromley,0.0173222,51.3987999
school_london_Harris_Primary_Free_School_Peckham,Harris Primary Free School Peckham,Free Schools,Primary,112 Peckham Road,Open,Mixed,Southwark,-0.0745394,51.4738007
school_london_Harrow_High_School,Harrow High School,Academy Converter,Secondary,Gayton Road,Open,Mixed,Harrow,-0.327686,51.5798988
school_london_Harrow_Primary_School,Harrow Primary School,Other Independent School,Not applicable,80-82 Gayton Road,Open,Mixed,Harrow,-0.324815,51.5798988
school_london_Harrow_School,Harrow School,Other Independent School,Not applicable,5 High Street,Open,Boys,Harrow,-0.337417,51.5723
school_london_Harry_Gosling_Primary_School,Harry Gosling Primary School,Community School,Primary,Fairclough Street,Open,Mixed,Tower Hamlets,-0.0660087,51.5136986
school_london_Hartley_Primary_School,Hartley Primary School,Community School,Primary,Hartley Avenue,Closed,Mixed,Newham,0.0499546,51.533699
school_london_Hartsbourne_Primary_School,Hartsbourne Primary School,Community School,Primary,Hartsbourne Road,Open,Mixed,Hertsmere,-0.342349,51.6310997
school_london_Harvey_Road_Primary_School,Harvey Road Primary School,Community School,Primary,Harvey Road,Open,Mixed,Three Rivers,-0.449881,51.6450005
school_london_Harvington_Prep_School,Harvington Prep School,Other Independent School,Not applicable,20 Castlebar Road,Open,Girls,Ealing,-0.307185,51.5167007
school_london_Haseltine_Primary_School,Haseltine Primary School,Community School,Primary,Haseltine Road,Open,Mixed,Lewisham,-0.0364168,51.428299
school_london_Haslemere_Primary_School,Haslemere Primary School,Community School,Primary,Brooklands Court,Open,Mixed,Merton,-0.180429,51.4076004
school_london_Hasmonean_High_School,Hasmonean High School,Academy Converter,Secondary,Holders Hill Road,Open,Mixed,Barnet,-0.214445,51.5965004
school_london_Hasmonean_Primary_School,Hasmonean Primary School,Voluntary Aided School,Primary,8-10 Shirehall Lane,Open,Mixed,Barnet,-0.215925,51.5822983
school_london_Hatch_End_High_School,Hatch End High School,Academy Converter,Secondary,Headstone Lane,Open,Mixed,Harrow,-0.356168,51.6060982
school_london_Hatfeild_Primary_School,Hatfeild Primary School,Community School,Primary,Lower Morden Lane,Open,Mixed,Merton,-0.217799,51.3917007
school_london_Hathaway_Primary_School,Hathaway Primary School,Community School,Primary,Hathaway Gardens,Open,Mixed,Ealing,-0.329371,51.5237007
school_london_Hatton_School_And_Special_Needs_Centre,Hatton School And Special Needs Centre,Community Special School,Not applicable,Roding Lane South,Open,Mixed,Redbridge,0.0459196,51.5890007
school_london_Havelock_Primary_School_And_Nursery,Havelock Primary School And Nursery,Community School,Primary,Havelock Road,Open,Mixed,Ealing,-0.374897,51.5009003
school_london_Haverstock_School,Haverstock School,Community School,Secondary,24 Haverstock Hill,Open,Mixed,Camden,-0.153242,51.5447998
school_london_Hawes_Down_Infant_School,Hawes Down Infant School,Academy Converter,Primary,The Mead,Open,Mixed,Bromley,-0.0055449,51.3768005
school_london_Hawes_Down_Junior_School,Hawes Down Junior School,Academy Converter,Primary,The Mead,Open,Mixed,Bromley,-0.0055449,51.3768005
school_london_Hawkedale_Infants_-_A_Foundation_School,Hawkedale Infants - A Foundation School,Foundation School,Primary,Stratton Road,Open,Mixed,Spelthorne,-0.4204,51.4081993
school_london_Hawkesdown_House,Hawkesdown House,Other Independent School,Not applicable,27 Edge Street,Open,Boys,Kensington And Chelsea,-0.196409,51.5071983
school_london_Hawksmoor_School,Hawksmoor School,Foundation School,Primary,Bentham Road,Open,Mixed,Greenwich,0.112662,51.5043983
school_london_Hawley_Infant_School,Hawley Infant School,Community School,Primary,Buck Street,Open,Mixed,Camden,-0.142802,51.5405006
