Id,Date,Town,AveragePrice,HousesSold
barking and dagenham2001-02-01,2001-02-01T00:00:00Z,barking and dagenham,83266,238.0
barking and dagenham2001-03-01,2001-03-01T00:00:00Z,barking and dagenham,84058,274.0
barking and dagenham2001-04-01,2001-04-01T00:00:00Z,barking and dagenham,83965,241.0
barking and dagenham2001-05-01,2001-05-01T00:00:00Z,barking and dagenham,85124,283.0
barking and dagenham2001-06-01,2001-06-01T00:00:00Z,barking and dagenham,86732,292.0
barking and dagenham2001-07-01,2001-07-01T00:00:00Z,barking and dagenham,89194,289.0
barking and dagenham2001-08-01,2001-08-01T00:00:00Z,barking and dagenham,90462,321.0
barking and dagenham2001-09-01,2001-09-01T00:00:00Z,barking and dagenham,92610,251.0
barking and dagenham2001-10-01,2001-10-01T00:00:00Z,barking and dagenham,93584,270.0
barking and dagenham2001-11-01,2001-11-01T00:00:00Z,barking and dagenham,95918,282.0
barking and dagenham2001-12-01,2001-12-01T00:00:00Z,barking and dagenham,96712,247.0
barking and dagenham2002-01-01,2002-01-01T00:00:00Z,barking and dagenham,98713,216.0
barking and dagenham2002-02-01,2002-02-01T00:00:00Z,barking and dagenham,100229,198.0
barking and dagenham2002-03-01,2002-03-01T00:00:00Z,barking and dagenham,101633,261.0
barking and dagenham2002-04-01,2002-04-01T00:00:00Z,barking and dagenham,103885,285.0
barking and dagenham2002-05-01,2002-05-01T00:00:00Z,barking and dagenham,105761,335.0
barking and dagenham2002-06-01,2002-06-01T00:00:00Z,barking and dagenham,108615,307.0
barking and dagenham2002-07-01,2002-07-01T00:00:00Z,barking and dagenham,111983,347.0
barking and dagenham2002-08-01,2002-08-01T00:00:00Z,barking and dagenham,115548,350.0
barking and dagenham2002-09-01,2002-09-01T00:00:00Z,barking and dagenham,118331,268.0
barking and dagenham2002-10-01,2002-10-01T00:00:00Z,barking and dagenham,122940,312.0
barking and dagenham2002-11-01,2002-11-01T00:00:00Z,barking and dagenham,127316,300.0
barking and dagenham2002-12-01,2002-12-01T00:00:00Z,barking and dagenham,131709,270.0
barking and dagenham2003-01-01,2003-01-01T00:00:00Z,barking and dagenham,134750,254.0
barking and dagenham2003-02-01,2003-02-01T00:00:00Z,barking and dagenham,138195,219.0
barking and dagenham2003-03-01,2003-03-01T00:00:00Z,barking and dagenham,142207,247.0
barking and dagenham2003-04-01,2003-04-01T00:00:00Z,barking and dagenham,142192,254.0
barking and dagenham2003-05-01,2003-05-01T00:00:00Z,barking and dagenham,142797,248.0
barking and dagenham2003-06-01,2003-06-01T00:00:00Z,barking and dagenham,141957,325.0
barking and dagenham2003-07-01,2003-07-01T00:00:00Z,barking and dagenham,142223,329.0
barking and dagenham2003-08-01,2003-08-01T00:00:00Z,barking and dagenham,142792,339.0
barking and dagenham2003-09-01,2003-09-01T00:00:00Z,barking and dagenham,141707,361.0
barking and dagenham2003-10-01,2003-10-01T00:00:00Z,barking and dagenham,145136,347.0
barking and dagenham2003-11-01,2003-11-01T00:00:00Z,barking and dagenham,146331,318.0
barking and dagenham2003-12-01,2003-12-01T00:00:00Z,barking and dagenham,149701,374.0
barking and dagenham2004-01-01,2004-01-01T00:00:00Z,barking and dagenham,150115,321.0
barking and dagenham2004-02-01,2004-02-01T00:00:00Z,barking and dagenham,152688,297.0
barking and dagenham2004-03-01,2004-03-01T00:00:00Z,barking and dagenham,153591,368.0
barking and dagenham2004-04-01,2004-04-01T00:00:00Z,barking and dagenham,154014,302.0
barking and dagenham2004-05-01,2004-05-01T00:00:00Z,barking and dagenham,154361,322.0
barking and dagenham2004-06-01,2004-06-01T00:00:00Z,barking and dagenham,156951,351.0
barking and dagenham2004-07-01,2004-07-01T00:00:00Z,barking and dagenham,159227,330.0
barking and dagenham2004-08-01,2004-08-01T00:00:00Z,barking and dagenham,160620,316.0
barking and dagenham2004-09-01,2004-09-01T00:00:00Z,barking and dagenham,162821,292.0
barking and dagenham2004-10-01,2004-10-01T00:00:00Z,barking and dagenham,164422,254.0
barking and dagenham2004-11-01,2004-11-01T00:00:00Z,barking and dagenham,165172,255.0
barking and dagenham2004-12-01,2004-12-01T00:00:00Z,barking and dagenham,164130,208.0
barking and dagenham2005-01-01,2005-01-01T00:00:00Z,barking and dagenham,164484,183.0
barking and dagenham2005-02-01,2005-02-01T00:00:00Z,barking and dagenham,162324,168.0
barking and dagenham2005-03-01,2005-03-01T00:00:00Z,barking and dagenham,161927,213.0
barking and dagenham2005-04-01,2005-04-01T00:00:00Z,barking and dagenham,162771,191.0
barking and dagenham2005-05-01,2005-05-01T00:00:00Z,barking and dagenham,164000,223.0
barking and dagenham2005-06-01,2005-06-01T00:00:00Z,barking and dagenham,165770,275.0
barking and dagenham2005-07-01,2005-07-01T00:00:00Z,barking and dagenham,162428,303.0
barking and dagenham2005-08-01,2005-08-01T00:00:00Z,barking and dagenham,164000,279.0
barking and dagenham2005-09-01,2005-09-01T00:00:00Z,barking and dagenham,163111,263.0
barking and dagenham2005-10-01,2005-10-01T00:00:00Z,barking and dagenham,164179,262.0
barking and dagenham2005-11-01,2005-11-01T00:00:00Z,barking and dagenham,162695,267.0
barking and dagenham2005-12-01,2005-12-01T00:00:00Z,barking and dagenham,162642,263.0
barking and dagenham2006-01-01,2006-01-01T00:00:00Z,barking and dagenham,162340,208.0
barking and dagenham2006-02-01,2006-02-01T00:00:00Z,barking and dagenham,163024,256.0
barking and dagenham2006-03-01,2006-03-01T00:00:00Z,barking and dagenham,162004,295.0
barking and dagenham2006-04-01,2006-04-01T00:00:00Z,barking and dagenham,164204,253.0
barking and dagenham2006-05-01,2006-05-01T00:00:00Z,barking and dagenham,166048,262.0
barking and dagenham2006-06-01,2006-06-01T00:00:00Z,barking and dagenham,169013,341.0
barking and dagenham2006-07-01,2006-07-01T00:00:00Z,barking and dagenham,170204,352.0
barking and dagenham2006-08-01,2006-08-01T00:00:00Z,barking and dagenham,171177,345.0
barking and dagenham2006-09-01,2006-09-01T00:00:00Z,barking and dagenham,170251,314.0
barking and dagenham2006-10-01,2006-10-01T00:00:00Z,barking and dagenham,170091,334.0
barking and dagenham2006-11-01,2006-11-01T00:00:00Z,barking and dagenham,171598,366.0
barking and dagenham2006-12-01,2006-12-01T00:00:00Z,barking and dagenham,174285,328.0
barking and dagenham2007-01-01,2007-01-01T00:00:00Z,barking and dagenham,176577,257.0
barking and dagenham2007-02-01,2007-02-01T00:00:00Z,barking and dagenham,177051,285.0
barking and dagenham2007-03-01,2007-03-01T00:00:00Z,barking and dagenham,179011,337.0
barking and dagenham2007-04-01,2007-04-01T00:00:00Z,barking and dagenham,179847,284.0
barking and dagenham2007-05-01,2007-05-01T00:00:00Z,barking and dagenham,181828,325.0
barking and dagenham2007-06-01,2007-06-01T00:00:00Z,barking and dagenham,183476,435.0
barking and dagenham2007-07-01,2007-07-01T00:00:00Z,barking and dagenham,185929,372.0
barking and dagenham2007-08-01,2007-08-01T00:00:00Z,barking and dagenham,187337,389.0
barking and dagenham2007-09-01,2007-09-01T00:00:00Z,barking and dagenham,190223,305.0
barking and dagenham2007-10-01,2007-10-01T00:00:00Z,barking and dagenham,191576,404.0
barking and dagenham2007-11-01,2007-11-01T00:00:00Z,barking and dagenham,193603,325.0
barking and dagenham2007-12-01,2007-12-01T00:00:00Z,barking and dagenham,192458,267.0
barking and dagenham2008-01-01,2008-01-01T00:00:00Z,barking and dagenham,194235,215.0
barking and dagenham2008-02-01,2008-02-01T00:00:00Z,barking and dagenham,193699,228.0
barking and dagenham2008-03-01,2008-03-01T00:00:00Z,barking and dagenham,196257,198.0
barking and dagenham2008-04-01,2008-04-01T00:00:00Z,barking and dagenham,192932,200.0
barking and dagenham2008-05-01,2008-05-01T00:00:00Z,barking and dagenham,193573,145.0
barking and dagenham2008-06-01,2008-06-01T00:00:00Z,barking and dagenham,190727,151.0
barking and dagenham2008-07-01,2008-07-01T00:00:00Z,barking and dagenham,191067,110.0
barking and dagenham2008-08-01,2008-08-01T00:00:00Z,barking and dagenham,189100,107.0
barking and dagenham2008-09-01,2008-09-01T00:00:00Z,barking and dagenham,184659,85.0
barking and dagenham2008-10-01,2008-10-01T00:00:00Z,barking and dagenham,177921,85.0
barking and dagenham2008-11-01,2008-11-01T00:00:00Z,barking and dagenham,174390,75.0
barking and dagenham2008-12-01,2008-12-01T00:00:00Z,barking and dagenham,169722,89.0
barking and dagenham2009-01-01,2009-01-01T00:00:00Z,barking and dagenham,166798,48.0
barking and dagenham2009-02-01,2009-02-01T00:00:00Z,barking and dagenham,161879,51.0
barking and dagenham2009-03-01,2009-03-01T00:00:00Z,barking and dagenham,156811,54.0
barking and dagenham2009-04-01,2009-04-01T00:00:00Z,barking and dagenham,152209,63.0
barking and dagenham2009-05-01,2009-05-01T00:00:00Z,barking and dagenham,148433,67.0
barking and dagenham2009-06-01,2009-06-01T00:00:00Z,barking and dagenham,150194,88.0
barking and dagenham2009-07-01,2009-07-01T00:00:00Z,barking and dagenham,154105,110.0
barking and dagenham2009-08-01,2009-08-01T00:00:00Z,barking and dagenham,156272,120.0
barking and dagenham2009-09-01,2009-09-01T00:00:00Z,barking and dagenham,155827,171.0
barking and dagenham2009-10-01,2009-10-01T00:00:00Z,barking and dagenham,156674,145.0
barking and dagenham2009-11-01,2009-11-01T00:00:00Z,barking and dagenham,157272,158.0
barking and dagenham2009-12-01,2009-12-01T00:00:00Z,barking and dagenham,160889,187.0
barking and dagenham2010-01-01,2010-01-01T00:00:00Z,barking and dagenham,162905,73.0
barking and dagenham2010-02-01,2010-02-01T00:00:00Z,barking and dagenham,163023,105.0
barking and dagenham2010-03-01,2010-03-01T00:00:00Z,barking and dagenham,162831,134.0
barking and dagenham2010-04-01,2010-04-01T00:00:00Z,barking and dagenham,162756,123.0
barking and dagenham2010-05-01,2010-05-01T00:00:00Z,barking and dagenham,164903,124.0
barking and dagenham2010-06-01,2010-06-01T00:00:00Z,barking and dagenham,167148,146.0
barking and dagenham2010-07-01,2010-07-01T00:00:00Z,barking and dagenham,168661,156.0
barking and dagenham2010-08-01,2010-08-01T00:00:00Z,barking and dagenham,170216,124.0
barking and dagenham2010-09-01,2010-09-01T00:00:00Z,barking and dagenham,170253,113.0
barking and dagenham2010-10-01,2010-10-01T00:00:00Z,barking and dagenham,170298,116.0
barking and dagenham2010-11-01,2010-11-01T00:00:00Z,barking and dagenham,169250,118.0
barking and dagenham2010-12-01,2010-12-01T00:00:00Z,barking and dagenham,166485,121.0
barking and dagenham2011-01-01,2011-01-01T00:00:00Z,barking and dagenham,163821,92.0
barking and dagenham2011-02-01,2011-02-01T00:00:00Z,barking and dagenham,162484,94.0
barking and dagenham2011-03-01,2011-03-01T00:00:00Z,barking and dagenham,161660,136.0
barking and dagenham2011-04-01,2011-04-01T00:00:00Z,barking and dagenham,162401,117.0
barking and dagenham2011-05-01,2011-05-01T00:00:00Z,barking and dagenham,162703,109.0
barking and dagenham2011-06-01,2011-06-01T00:00:00Z,barking and dagenham,162304,135.0
barking and dagenham2011-07-01,2011-07-01T00:00:00Z,barking and dagenham,160895,127.0
barking and dagenham2011-08-01,2011-08-01T00:00:00Z,barking and dagenham,163477,127.0
barking and dagenham2011-09-01,2011-09-01T00:00:00Z,barking and dagenham,166865,145.0
barking and dagenham2011-10-01,2011-10-01T00:00:00Z,barking and dagenham,167493,141.0
barking and dagenham2011-11-01,2011-11-01T00:00:00Z,barking and dagenham,164847,124.0
barking and dagenham2011-12-01,2011-12-01T00:00:00Z,barking and dagenham,162631,111.0
barking and dagenham2012-01-01,2012-01-01T00:00:00Z,barking and dagenham,163899,81.0
barking and dagenham2012-02-01,2012-02-01T00:00:00Z,barking and dagenham,163607,122.0
barking and dagenham2012-03-01,2012-03-01T00:00:00Z,barking and dagenham,164438,162.0
barking and dagenham2012-04-01,2012-04-01T00:00:00Z,barking and dagenham,164731,68.0
barking and dagenham2012-05-01,2012-05-01T00:00:00Z,barking and dagenham,166503,101.0
barking and dagenham2012-06-01,2012-06-01T00:00:00Z,barking and dagenham,168049,127.0
barking and dagenham2012-07-01,2012-07-01T00:00:00Z,barking and dagenham,168007,134.0
barking and dagenham2012-08-01,2012-08-01T00:00:00Z,barking and dagenham,166180,122.0
barking and dagenham2012-09-01,2012-09-01T00:00:00Z,barking and dagenham,165304,90.0
barking and dagenham2012-10-01,2012-10-01T00:00:00Z,barking and dagenham,165328,102.0
barking and dagenham2012-11-01,2012-11-01T00:00:00Z,barking and dagenham,166508,119.0
barking and dagenham2012-12-01,2012-12-01T00:00:00Z,barking and dagenham,167813,114.0
barking and dagenham2013-01-01,2013-01-01T00:00:00Z,barking and dagenham,167919,92.0
barking and dagenham2013-02-01,2013-02-01T00:00:00Z,barking and dagenham,169461,120.0
barking and dagenham2013-03-01,2013-03-01T00:00:00Z,barking and dagenham,169414,96.0
barking and dagenham2013-04-01,2013-04-01T00:00:00Z,barking and dagenham,169968,107.0
barking and dagenham2013-05-01,2013-05-01T00:00:00Z,barking and dagenham,170475,135.0
barking and dagenham2013-06-01,2013-06-01T00:00:00Z,barking and dagenham,172652,132.0
barking and dagenham2013-07-01,2013-07-01T00:00:00Z,barking and dagenham,174604,165.0
barking and dagenham2013-08-01,2013-08-01T00:00:00Z,barking and dagenham,173720,192.0
barking and dagenham2013-09-01,2013-09-01T00:00:00Z,barking and dagenham,174761,147.0
barking and dagenham2013-10-01,2013-10-01T00:00:00Z,barking and dagenham,176821,175.0
barking and dagenham2013-11-01,2013-11-01T00:00:00Z,barking and dagenham,181910,215.0
barking and dagenham2013-12-01,2013-12-01T00:00:00Z,barking and dagenham,183099,212.0
barking and dagenham2014-01-01,2014-01-01T00:00:00Z,barking and dagenham,184884,127.0
barking and dagenham2014-02-01,2014-02-01T00:00:00Z,barking and dagenham,185428,156.0
barking and dagenham2014-03-01,2014-03-01T00:00:00Z,barking and dagenham,189877,158.0
barking and dagenham2014-04-01,2014-04-01T00:00:00Z,barking and dagenham,193077,157.0
barking and dagenham2014-05-01,2014-05-01T00:00:00Z,barking and dagenham,196620,166.0
barking and dagenham2014-06-01,2014-06-01T00:00:00Z,barking and dagenham,198040,162.0
barking and dagenham2014-07-01,2014-07-01T00:00:00Z,barking and dagenham,201936,209.0
barking and dagenham2014-08-01,2014-08-01T00:00:00Z,barking and dagenham,204974,202.0
barking and dagenham2014-09-01,2014-09-01T00:00:00Z,barking and dagenham,210412,185.0
barking and dagenham2014-10-01,2014-10-01T00:00:00Z,barking and dagenham,213903,237.0
barking and dagenham2014-11-01,2014-11-01T00:00:00Z,barking and dagenham,216631,201.0
barking and dagenham2014-12-01,2014-12-01T00:00:00Z,barking and dagenham,218285,299.0
barking and dagenham2015-01-01,2015-01-01T00:00:00Z,barking and dagenham,220070,204.0
barking and dagenham2015-02-01,2015-02-01T00:00:00Z,barking and dagenham,222919,184.0
barking and dagenham2015-03-01,2015-03-01T00:00:00Z,barking and dagenham,222417,183.0
barking and dagenham2015-04-01,2015-04-01T00:00:00Z,barking and dagenham,222176,162.0
barking and dagenham2015-05-01,2015-05-01T00:00:00Z,barking and dagenham,221826,167.0
barking and dagenham2015-06-01,2015-06-01T00:00:00Z,barking and dagenham,227558,218.0
barking and dagenham2015-07-01,2015-07-01T00:00:00Z,barking and dagenham,235702,200.0
barking and dagenham2015-08-01,2015-08-01T00:00:00Z,barking and dagenham,241735,185.0
barking and dagenham2015-09-01,2015-09-01T00:00:00Z,barking and dagenham,243479,209.0
barking and dagenham2015-10-01,2015-10-01T00:00:00Z,barking and dagenham,243539,235.0
barking and dagenham2015-11-01,2015-11-01T00:00:00Z,barking and dagenham,246955,221.0
barking and dagenham2015-12-01,2015-12-01T00:00:00Z,barking and dagenham,253145,237.0
barking and dagenham2016-01-01,2016-01-01T00:00:00Z,barking and dagenham,258758,158.0
barking and dagenham2016-02-01,2016-02-01T00:00:00Z,barking and dagenham,262861,214.0
barking and dagenham2016-03-01,2016-03-01T00:00:00Z,barking and dagenham,266209,351.0
barking and dagenham2016-04-01,2016-04-01T00:00:00Z,barking and dagenham,266744,137.0
barking and dagenham2016-05-01,2016-05-01T00:00:00Z,barking and dagenham,268081,144.0
barking and dagenham2016-06-01,2016-06-01T00:00:00Z,barking and dagenham,269318,179.0
barking and dagenham2016-07-01,2016-07-01T00:00:00Z,barking and dagenham,274243,182.0
barking and dagenham2016-08-01,2016-08-01T00:00:00Z,barking and dagenham,279484,159.0
barking and dagenham2016-09-01,2016-09-01T00:00:00Z,barking and dagenham,283654,187.0
barking and dagenham2016-10-01,2016-10-01T00:00:00Z,barking and dagenham,286210,160.0
barking and dagenham2016-11-01,2016-11-01T00:00:00Z,barking and dagenham,285853,178.0
barking and dagenham2016-12-01,2016-12-01T00:00:00Z,barking and dagenham,285622,154.0
barking and dagenham2017-01-01,2017-01-01T00:00:00Z,barking and dagenham,282441,129.0
