ID,COD-DISTRITO,DISTRITO,COD-BARRIO,BARRIO,VIA,NUMERO,COLOR,L-B,PLAZAS
B-13962,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,2,Verde,Línea,"3"
B-13963,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,2,Verde,Línea,"2"
B-13964,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,5,Verde,Línea,"4"
B-13965,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,5,Verde,Línea,"2"
B-13966,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,6,Verde,Línea,"1"
B-13967,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,7,Verde,Línea,"2"
B-13968,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,7,Verde,Línea,"1"
B-13969,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,8,Verde,Línea,"2"
B-13970,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,9,Verde,Línea,"2"
B-13971,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,12,Verde,Línea,"3"
B-13972,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,13,Verde,Línea,"6"
B-13973,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,16,Verde,Línea,"3"
B-13974,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,17,Verde,Línea,"2"
B-13975,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,18,Verde,Línea,"2"
B-13976,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,18,Verde,Línea,"1"
B-13977,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,20,Verde,Línea,"3"
B-13978,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,21,Verde,Línea,"8"
B-13979,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,22,Verde,Línea,"3"
B-13980,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,26,Verde,Línea,"5"
B-13981,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,1:00 AM,Verde,Línea,"8"
B-13982,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,3,Verde,Línea,"8"
B-13983,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,3,Verde,Línea,"16"
B-13984,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,11,Verde,Línea,"11"
B-13985,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,13,Verde,Línea,"1"
B-13986,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,15,Verde,Línea,"7"
B-13987,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,15,Verde,Línea,"32"
B-13988,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,23,Verde,Línea,"5"
B-13989,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,25,Azul,Línea,"3"
B-13990,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,25,Azul,Línea,"3"
B-13991,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,27,Azul,Línea,"4"
B-13992,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,29,Azul,Línea,"37"
B-13993,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,29,Azul,Línea,"3"
B-13994,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL EUCALIPTO,33,Azul,Línea,"3"
B-13995,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,1,Verde,Línea,"1"
B-13996,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,1,Verde,Línea,"6"
B-13997,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,1,Verde,Línea,"4"
B-13998,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,1,Verde,Línea,"1"
B-13999,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,4,Verde,Línea,"4"
B-14000,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,4,Verde,Línea,"1"
B-14001,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,4,Verde,Línea,"5"
B-14002,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,,Verde,Línea,"7"
B-14003,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FEDERICO GARCIA SANCHIZ,,Verde,Línea,"4"
B-14004,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,2,Verde,Línea,"3"
B-14005,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,4,Verde,Batería,"1"
B-14006,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,4,Verde,Batería,"1"
B-14007,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,4,Verde,Batería,"1"
B-14008,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,4,Verde,Batería,"1"
B-14009,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,4,Verde,Batería,"3"
B-14010,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,4,Verde,Batería,"1"
B-14011,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,5,Verde,Línea,"1"
B-14012,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,6,Verde,Batería,"1"
B-14013,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,6,Verde,Batería,"1"
B-14014,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,6,Verde,Batería,"3"
B-14015,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,6,Verde,Batería,"2"
B-14016,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,7,Verde,Línea,"4"
B-14017,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,12,Verde,Línea,"12"
B-14018,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,13,Verde,Línea,"5"
B-14019,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FERNAN NUÑEZ,61,Verde,Línea,"1"
B-14020,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FUENTE DEL SAZ,1,Verde,Línea,"1"
B-14021,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FUENTE DEL SAZ,1,Verde,Línea,"2"
B-14022,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FUENTE DEL SAZ,4,Verde,Línea,"12"
B-14023,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FUENTE DEL SAZ,6,Verde,Línea,"1"
B-14024,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE FUENTE DEL SAZ,9,Verde,Línea,"1"
B-14025,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,2,Azul,Línea,"9"
B-14026,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,2,Verde,Línea,"1"
B-14027,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,3,Azul,Línea,"2"
B-14028,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,4,Verde,Línea,"7"
B-14029,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,5,Azul,Batería,"9"
B-14030,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,10,Verde,Línea,"12"
B-14031,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,12,Azul,Batería,"7"
B-14032,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,14,Verde,Línea,"6"
B-14033,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,14,Verde,Línea,"4"
B-14034,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,16,Verde,Línea,"1"
B-14035,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,16,Verde,Línea,"1"
B-14036,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,18,Verde,Batería,"1"
B-14037,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,18,Verde,Batería,"2"
B-14038,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,18,Verde,Línea,"13"
B-14039,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,20,Verde,Batería,"3"
B-14040,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,20,Verde,Línea,"7"
B-14041,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,20,Verde,Batería,"5"
B-14042,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE HERREROS DE TEJADA,24,Verde,Línea,"3"
B-14043,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,6:00 AM,Verde,Línea,"6"
B-14044,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,1,Azul,Línea,"9"
B-14045,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,2,Verde,Línea,"18"
B-14046,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,2,Azul,Línea,"2"
B-14047,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,6,Verde,Línea,"6"
B-14048,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,6,Azul,Batería,"30"
B-14049,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,7,Verde,Batería,"3"
B-14050,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,8,Verde,Línea,"2"
B-14051,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,10,Verde,Línea,"3"
B-14052,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,12,Verde,Línea,"3"
B-14053,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,12,Verde,Línea,"1"
B-14054,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,13,Azul,Batería,"20"
B-14055,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,14,Verde,Línea,"1"
B-14056,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,14,Verde,Línea,"1"
B-14057,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,15,Verde,Línea,"1"
B-14058,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,16,Verde,Línea,"2"
B-14059,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,17,Azul,Batería,"3"
B-14060,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,18,Verde,Línea,"3"
B-14061,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,19,Azul,Batería,"14"
B-14062,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,20,Verde,Línea,"4"
B-14063,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,21,Verde,Línea,"2"
B-14064,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,22,Verde,Línea,"1"
B-14065,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA INFANTA MARIA TERESA,23,Verde,Línea,"4"
B-14066,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO JACINTOS,3,Verde,Línea,"5"
B-14067,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO JACINTOS,5,Verde,Línea,"2"
B-14068,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO JACINTOS,11,Verde,Línea,"6"
B-14069,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO JACINTOS,21,Verde,Línea,"2"
B-14070,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO JACINTOS,27,Verde,Línea,"3"
B-14071,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO JACINTOS,29,Verde,Línea,"3"
B-14072,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO JACINTOS,33,Verde,Línea,"7"
B-14073,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,1,Verde,Línea,"1"
B-14074,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,2,Verde,Línea,"4"
B-14075,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,2,Verde,Batería,"2"
B-14076,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,3,Verde,Batería,"7"
B-14077,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,3,Verde,Línea,"4"
B-14078,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,4,Verde,Batería,"3"
B-14079,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,4,Verde,Línea,"1"
B-14080,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,4,Verde,Línea,"3"
B-14081,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,4,Verde,Batería,"5"
B-14082,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,5,Verde,Línea,"4"
B-14083,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,5,Verde,Línea,"1"
B-14084,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,6,Verde,Línea,"3"
B-14085,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,6,Verde,Batería,"2"
B-14086,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,6,Verde,Línea,"1"
B-14087,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,7,Verde,Línea,"4"
B-14088,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,8,Verde,Batería,"4"
B-14089,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,10,Verde,Batería,"6"
B-14090,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,12,Verde,Línea,"2"
B-14091,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL JILOCA,12,Verde,Batería,"6"
B-14092,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,1,Verde,Línea,"9"
B-14093,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,2,Verde,Línea,"3"
B-14094,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,2,Verde,Línea,"1"
B-14095,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,2,Verde,Batería,"12"
B-14096,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,3,Verde,Línea,"2"
B-14097,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,3,Verde,Línea,"1"
B-14098,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,4,Verde,Batería,"10"
B-14099,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,4,Verde,Batería,"2"
B-14100,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,4,Verde,Línea,"4"
B-14101,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,6,Verde,Batería,"4"
B-14102,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,6,Verde,Línea,"3"
B-14103,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,6,Verde,Línea,"4"
B-14104,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,,Verde,Línea,"2"
B-14105,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,,Verde,Línea,"4"
B-14106,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,,Verde,Batería,"4"
B-14107,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,,Verde,Batería,"6"
B-14108,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JOSE LAZARO GALDIANO,,Verde,Batería,"6"
B-14109,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PLAZA JOSE MARIA SOLER,,Azul,Batería,"13"
B-14110,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,2,Verde,Línea,"3"
B-14111,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,2,Verde,Batería,"3"
B-14112,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,2,Verde,Batería,"9"
B-14113,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,2,Verde,Batería,"1"
B-14114,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,2,Verde,Línea,"3"
B-14115,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,2,Verde,Línea,"2"
B-14116,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,3,Verde,Línea,"7"
B-14117,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,4,Verde,Batería,"8"
B-14118,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,4,Verde,Batería,"9"
B-14119,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,4,Verde,Línea,"4"
B-14120,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,6,Verde,Línea,"2"
B-14121,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,7,Verde,Línea,"4"
B-14122,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,8,Verde,Línea,"4"
B-14123,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,8,Verde,Línea,"2"
B-14124,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,8,Verde,Línea,"6"
B-14125,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,9,Verde,Línea,"1"
B-14126,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,11,Verde,Batería,"8"
B-14127,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,13,Verde,Batería,"2"
B-14128,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,13,Verde,Batería,"3"
B-14129,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,15,Verde,Batería,"19"
B-14130,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,,Verde,Línea,"4"
B-14131,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE JUAN RAMON JIMENEZ,,Verde,Línea,"5"
B-14132,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,31,Verde,Línea,"1"
B-14133,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,35,Verde,Línea,"1"
B-14134,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,37,Verde,Línea,"6"
B-14135,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,41,Verde,Línea,"2"
B-14136,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,43,Verde,Línea,"4"
B-14137,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,43,Verde,Línea,"14"
B-14138,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,60,Verde,Línea,"13"
B-14139,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,62,Verde,Línea,"2"
B-14140,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,63,Azul,Línea,"1"
B-14141,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,65,Azul,Línea,"3"
B-14142,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,65,Azul,Línea,"1"
B-14143,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,65,Verde,Línea,"1"
B-14144,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,66,Verde,Línea,"12"
B-14145,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,69,Azul,Línea,"17"
B-14146,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,70,Verde,Línea,"2"
B-14147,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,71,Azul,Línea,"1"
B-14148,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,72,Verde,Línea,"5"
B-14149,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,75,Azul,Línea,"3"
B-14150,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,75,Azul,Línea,"1"
B-14151,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,75,Azul,Línea,"2"
B-14152,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,77,Verde,Línea,"10"
B-14153,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,82,Verde,Línea,"12"
B-14154,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,84,Verde,Línea,"11"
B-14155,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,70 B,Verde,Línea,"1"
B-14156,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,74 A,Verde,Línea,"9"
B-14157,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,74 B,Verde,Línea,"14"
B-14158,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,74 D,Verde,Línea,"1"
B-14159,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,74 D,Verde,Línea,"3"
B-14160,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO LA HABANA,,Azul,Línea,"12"
B-14161,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,1,Verde,Línea,"6"
B-14162,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,11,Verde,Línea,"3"
B-14163,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,19,Verde,Línea,"5"
B-14164,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,23,Verde,Batería,"3"
B-14165,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,25,Verde,Batería,"2"
B-14166,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,27,Verde,Batería,"1"
B-14167,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,31,Verde,Batería,"1"
B-14168,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,33,Verde,Batería,"2"
B-14169,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,43,Verde,Batería,"4"
B-14170,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,45,Verde,Batería,"2"
B-14171,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,45,Verde,Batería,"3"
B-14172,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA LEVANTE,47,Verde,Línea,"4"
B-14173,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LA LIGULA,2,Verde,Línea,"2"
