distrito,barrio,calle,color,bateria_linea,num_plazas
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,33",Verde,Línea,2
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,34",Verde,Línea,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,37",Verde,Línea,3
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,38",Verde,Línea,7
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,41",Verde,Línea,5
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,42",Verde,Línea,2
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,44",Verde,Línea,3
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,45",Verde,Línea,4
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE TIMOTEO DOMINGO,46",Verde,Línea,8
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,1",Verde,Línea,2
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,2",Verde,Batería,11
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,3",Verde,Línea,6
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,4",Verde,Batería,5
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,7",Verde,Línea,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,8",Verde,Batería,9
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,9",Verde,Línea,2
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,10",Verde,Batería,6
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,11",Verde,Línea,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,15",Verde,Línea,3
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,16",Verde,Batería,12
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,19",Verde,Línea,5
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,22",Verde,Batería,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,23",Verde,Línea,9
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,25",Verde,Línea,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,27",Verde,Línea,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,29",Verde,Línea,2
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,30",Verde,Batería,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,31",Verde,Línea,4
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,32",Verde,Batería,10
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,33",Verde,Línea,5
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,34",Verde,Batería,6
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,35",Verde,Batería,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,35",Verde,Batería,9
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,38",Verde,Batería,13
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,41",Verde,Batería,7
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,41",Verde,Batería,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,41",Verde,Batería,4
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,44",Verde,Batería,3
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,48",Verde,Batería,11
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,52",Verde,Batería,2
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,52",Verde,Batería,9
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE URQUIZA,46 A",Verde,Batería,6
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,1",Verde,Línea,5
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,2",Verde,Línea,5
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,3",Verde,Línea,2
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,5",Verde,Batería,10
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,6",Verde,Línea,4
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,10",Verde,Línea,4
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,12",Verde,Batería,4
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,20",Azul,Batería,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,22",Azul,Batería,3
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,24",Azul,Batería,4
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,25",Verde,Línea,15
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,26",Azul,Batería,1
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,30",Verde,Batería,10
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,31",Verde,Línea,5
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,34",Verde,Batería,10
15  CIUDAD LINEAL,15-02 PUEBLO NUEVO,"CALLE DE VITAL AZA,10 B",Verde,Línea,9
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,279",Azul,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,287",Azul,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,289",Azul,Línea,1
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,293",Azul,Línea,1
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,295",Azul,Línea,6
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,297",Azul,Línea,3
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,301",Azul,Línea,1
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,303",Azul,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,311",Azul,Línea,5
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,315",Azul,Línea,3
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,315",Azul,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,319",Azul,Línea,9
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,321",Azul,Línea,1
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,323",Azul,Línea,4
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,327",Azul,Línea,3
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,337",Azul,Línea,6
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ALCALA,339",Azul,Línea,4
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DEL ALCALDE LOPEZ CASERO,6",Azul,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DEL ALCALDE LOPEZ CASERO,8",Azul,Línea,3
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DEL ALCALDE LOPEZ CASERO,10",Azul,Línea,3
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DEL ALCALDE LOPEZ CASERO,12",Verde,Línea,6
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DEL ALCALDE LOPEZ CASERO,16",Verde,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DEL ALCALDE LOPEZ CASERO,18",Verde,Línea,4
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,1",Verde,Línea,5
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,2",Verde,Línea,1
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,2",Verde,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,2",Verde,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,4",Verde,Línea,7
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,4",Verde,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,6",Verde,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,6",Verde,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,7",Verde,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,8",Verde,Línea,1
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,8",Verde,Línea,1
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,8",Verde,Línea,2
15  CIUDAD LINEAL,15-03 QUINTANA,"CALLE DE ARGENTINA,10",Verde,Línea,4
