Distrito	Barrio	Dirección	Tipo de Reserva	Línea / Batería	Número de Plazas
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL TALCO, 52	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL TALCO, 73	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	PASEO  DE LOS TALLERES, 9	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	PASEO  DE LOS TALLERES, 17	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	PASEO  DE LOS TALLERES, 54	PMR	Batería	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL TANTALO, 9	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL TANTALO, 13	PMR	Línea	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL TANTALO, 19	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA TERTULIA, 19	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA TERTULIA, 23	PMR	unknown	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL TOPACIO, 4	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL TOPACIO, 28	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE TORDEGRILLOS, 2	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE TORDEGRILLOS, 40	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE TORDEGRILLOS, 43	PMR	Línea	3
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE TOTANES, 1	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE TRANSVERSAL SEXTA, 5	PMR	unknown	
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA TURBA, 1	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA TURBA, 7	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA TURBA, 17	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA TURQUESA, 20 A	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA UNANIMIDAD, 28	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA UNANIMIDAD, 48	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA UNANIMIDAD, 60	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LA UNANIMIDAD, 76	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL URANIO, 2	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL URANIO, 5	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL URANIO, 11	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL VADO DE SANTIAGO, Fte 10	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VALLE DE TOBALINA, 3	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VALLE DE TOBALINA, 11	PMR	unknown	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VALLE DE TOBALINA, 40	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VALLE DE TOBALINA, 44	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VALLE DE TOBALINA, 52	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VERDE VIENTO, 121	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE VICENTE CARBALLAL, 23	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE VIEJA DE PINTO, 1	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAFUERTE, 23	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAFUERTE, 33	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAFUERTE, 39	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAFUERTE, 2 C	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAFUERTE	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAJOYOSA, 67	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAJOYOSA, 69	PMR	unknown	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAJOYOSA, 78	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAJOYOSA, 83	PMR	Batería	3
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAJOYOSA, 87	PMR	unknown	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAJOYOSA, 99	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 1	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 9	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 10	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 11	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 16	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 22	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 23	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 29	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLALONSO, 37	PMR	Línea	3
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLAPALACIOS, 19	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLARRAMIEL, 3	PMR	Línea	3
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE VILLARROSA, Fte 1	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLASTAR, 11	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLAVENDIMIO, 7	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE VILLAVERDE A PERALES DEL RIO, 17	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CARRETERA  DE VILLAVERDE A VALLECAS, 46	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CARRETERA  DE VILLAVERDE A VALLECAS, 46	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLAVEZA, 1	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLAVEZA, 2	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE VILLAVEZA, 5	PMR	Línea	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LAS VIÑAS DEL RIO, 15	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LAS VIOLETAS, 8	PMR	Línea	3
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LAS VIOLETAS, 12	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 3	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 6	PMR	unknown	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 10	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 10	PMR	Batería	3
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 16	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 16	PMR	Línea	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 22	PMR	Batería	3
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 44	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 12 B	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS, 22 B	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA VIRGEN DE LOS DESAMPARADOS	PMR	Batería	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL ZAFIRO, 6	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL ZAFIRO	PMR	Línea	3
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ADOLFO BIOY CASARES, 2	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ADOLFO BIOY CASARES, Fte 9	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ADOLFO MARSILLACH, 13	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ADOLFO MARSILLACH, 15	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ADOLFO MARSILLACH, 18	PMR	Línea	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ADOLFO MARSILLACH, 54	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ADOLFO MARSILLACH, Fte 1F	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ADOLFO MARSILLACH, Fte 24	PMR	unknown	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE AGUSTIN GARCIA MALLA	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALAMEDA DEL VALLE, 22	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALAMEDA DEL VALLE, 26	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALAMEDA DEL VALLE, 36	PMR	Batería	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALAMEDA DEL VALLE, 45	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALAMEDA DEL VALLE, 85	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALAMEDA DEL VALLE, Fte 34	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALAMEDA DEL VALLE	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALMONTE, 1	PMR	Batería	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALMONTE, 16 D	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALMONTE	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ALMONTE	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA, 1	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA, 2	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA, 10	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA, 15	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA, 15	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA, 32	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA, 44	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ALTO DE LA SARTENILLA	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DE LOS ALTOS DE LILLO, 5	PMR	Línea	2
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DE AMALIA MARCOS, 4	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ANTONIO GADES, 1 A	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ANTONIO GADES, 11	PMR	Línea	3
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ANTONIO GADES, 25	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ANTONIO GADES, 49 A	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE ANTONIO GADES, 7 H	PMR	Línea	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	PLAZA  DE ANTONIO MARIA SEGOVIA, 2	PMR	Línea	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	PLAZA  DE ANTONIO MARIA SEGOVIA	PMR	Batería	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DEL ARCHIVO, 8	PMR	Línea	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE ABSTRACTO, 15	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE CONCEPTUAL, 10	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE CONCEPTUAL, 13	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE CONCEPTUAL	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE CONCEPTUAL	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE EXPRESIONISTA, 20	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE EXPRESIONISTA, 30	PMR	Batería	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE EXPRESIONISTA, Fte 28	PMR	unknown	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE FIGURATIVO, 8	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE FIGURATIVO, 10	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE FIGURATIVO, 12	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE MINIMAL	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE MINIMAL	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL ARTE POP, 6	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE BAÑOS DE VALDEARADOS, 1	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE BAÑOS DE VALDEARADOS, 17	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE BAÑOS DE VALDEARADOS, 18	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE BAÑOS DE VALDEARADOS, 9 D	PMR	Batería	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE BAÑOS DE VALDEARADOS, Fte 13	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL BARRANCO DEL NOVILLO, 14	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL BARRANCO DEL NOVILLO, 25	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL BARRANCO DEL NOVILLO, 48	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL BARRANCO DEL NOVILLO, 16 C	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL BARRANCO DEL NOVILLO, 35D	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL BARRANCO DEL NOVILLO, Fte 34	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL BARRANCO DEL NOVILLO, Fte 48	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL BARRANCO DEL NOVILLO, Fte 6	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE BATRES	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE BERNARDINO DE PANTORBA, 10	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE BERNARDINO DE PANTORBA, 14	PMR	Línea	2
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DE BUBIERCA, 2	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DE LA CABAÑA, 3	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DE LA CABAÑA, 5	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CABEZA MESADA	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CABEZA MESADA	PMR	Batería	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CANENCIA DE LA SIERRA, 4	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CANENCIA DE LA SIERRA, 11	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CANENCIA DE LA SIERRA, 13	PMR	Línea	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CANENCIA DE LA SIERRA, 23	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE LA CAÑADA DEL SANTISIMO, 5	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE LA CAÑADA DEL SANTISIMO, 23	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE LA CAÑADA DEL SANTISIMO	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE LA CAÑADA DEL SANTISIMO	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL CARDENAL VICENTE ENRIQUE Y TARANCON, 12 A	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL CARDENAL VICENTE ENRIQUE Y TARANCON, 17	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL CARDENAL VICENTE ENRIQUE Y TARANCON	PMR	Batería	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DE LA CARRASCA, 1	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DE LA CARRASCA, 22	PMR	Línea	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 2 A	PMR	Batería	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 9	PMR	unknown	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 13	PMR	Batería	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 16	PMR	unknown	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 17	PMR	Línea	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 19	PMR	Batería	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 26	PMR	Línea	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 15 B	PMR	Batería	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, 18 A	PMR	Batería	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA, Fte 19	PMR	Batería	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CASTRILLO DE AZA	PMR	Línea	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CERRO DE ALMODOVAR	PMR	Línea	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CERRO DE ALMODOVAR	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DEL CERRO DEL CARRASCO, 5	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DEL CERRO DEL CARRASCO, 8	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL CERRO DEL MURMULLO, 10	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL CERRO DEL MURMULLO	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL CERRO DEL MURMULLO	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL CERRO DEL MURMULLO	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DEL CERRO DEL MURMULLO	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	AVENIDA  DEL CERRO MILANO, 1	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	AVENIDA  DEL CERRO MILANO, 299	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	AVENIDA  DEL CERRO MILANO, 495	PMR	Batería	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	AVENIDA  DEL CERRO MILANO, 527	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	AVENIDA  DEL CERRO MILANO, 139 C	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	AVENIDA  DEL CERRO MILANO, Fte 54	PMR	unknown	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	AVENIDA  DEL CERRO MILANO	PMR	Línea	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CESAR PASTOR LLOPIS, 5 F	PMR	Batería	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CINCOVILLAS, 3	PMR	Batería	1
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CIRILO MARTINEZ NOVILLO, 39	PMR	Línea	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	CALLE  DE CLAUDIO FERRERO FERRERO, 3	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DE COLMENAR VIEJO, 10	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DEL CONGOSTO, 7	PMR	Línea	2
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DEL CONGOSTO, 30	PMR	Línea	1
18  VILLA DE VALLECAS	18-01 CASCO HISTÓRICO DE VALLECAS	CALLE  DEL CONGOSTO, 37	PMR	Línea	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	PLAZA  DE LA CONVIVENCIA, 6	PMR	Batería	3
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	PLAZA  DE LA CONVIVENCIA, 6	PMR	Batería	2
18  VILLA DE VALLECAS	18-02 SANTA EUGENIA	PLAZA  DE LA CONVIVENCIA	PMR	Batería	2
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CORRAL DE ALMAGUER, 9	PMR	Línea	1
18  VILLA DE VALLECAS	18-03 ENSANCHE DE VALLECAS	CALLE  DE CORRAL DE ALMAGUER, 15	PMR	Batería	1
