ID,DISTRITO,COD-BARRIO,COD-DISTRITO,BARRIO,VIA,NUMERO,L-B,PLAZAS
C-5634,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SALLABERRY,10,Línea,1
C-5635,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SALLABERRY,17,Línea,1
C-5636,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SALLABERRY,26,Línea,1
C-5637,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SALLABERRY,45,Línea,1
C-5638,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SALLABERRY,77,Línea,1
C-5639,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SALLABERRY,82,Línea,1
C-5640,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DE SALVADOR ALLENDE,5,Línea,1
C-5641,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DE SALVADOR ALLENDE,26,Línea,1
C-5642,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DE SALVADOR ALLENDE,38,Línea,1
C-5643,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DE SALVADOR ALLENDE,Fte 42,Línea,2
C-5644,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SALVADOR ALONSO,12,Línea,1
C-5645,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DEL SALVADOR DEL MUNDO,6,Línea,1
C-5646,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SAN AMBROSIO,,Batería,1
C-5647,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SAN AMBROSIO,,Batería,2
C-5648,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE SAN ANTOLIN,2,Línea,1
C-5649,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE SAN ANTOLIN,4,Línea,1
C-5650,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE SAN CLEMENTE,2,Línea,1
C-5651,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SAN DAMASO,8,Batería,1
C-5652,CARABANCHEL,11-01,11,COMILLA,CALLE  DE SAN DAVID,4,Línea,1
C-5653,CARABANCHEL,11-01,11,COMILLA,CALLE  DE SAN DAVID,,Línea,1
C-5654,CARABANCHEL,11-01,11,COMILLA,CALLE  DE SAN DELFIN,2,Batería,1
C-5655,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DE SAN DEOGRACIAS,22,Línea,1
C-5656,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE SAN EMETERIO,2,Línea,2
C-5657,CARABANCHEL,11-03,11,SAN ISIDRO,PASEO  DE SAN ILLAN,7,Línea,1
C-5658,CARABANCHEL,11-03,11,SAN ISIDRO,PASEO  DE SAN ILLAN,23,Línea,1
C-5659,CARABANCHEL,11-03,11,SAN ISIDRO,PASEO  DE SAN ILLAN,33,Línea,2
C-5660,CARABANCHEL,11-03,11,SAN ISIDRO,PASEO  DE SAN ILLAN,Fte 23,Línea,1
C-5661,CARABANCHEL,11-03,11,SAN ISIDRO,PASEO  DE SAN ILLAN,,Línea,1
C-5662,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE SAN MELITON,13,Línea,1
C-5663,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DE SAN OLEGARIO,7,Línea,1
C-5664,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SAN SILVESTRE,2,Línea,2
C-5665,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE SAN SINESIO,3,Línea,1
C-5666,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Batería,1
C-5667,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Batería,1
C-5668,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Batería,1
C-5669,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Línea,1
C-5670,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Línea,1
C-5671,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Batería,1
C-5672,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,unknown,1
C-5673,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Batería,1
C-5674,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Línea,3
C-5675,CARABANCHEL,11-07,11,ABRANTES,COLONIA  DE SAN VICENTE DE PAUL,,Batería,1
C-5676,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE SAN VICTORINO,12,Línea,1
C-5677,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SANTA FLORA,1,Línea,1
C-5678,CARABANCHEL,11-01,11,COMILLA,PASEO  DE SANTA MARIA DE LA CABEZA,128,Línea,1
C-5679,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE SANTA ROSALIA,2,Línea,1
C-5680,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SANTA SATURNINA,10,Línea,1
C-5681,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SANTIAGO ESTEVEZ,13,Línea,1
C-5682,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE SANTO DOMINGO,1,Línea,1
C-5683,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE SANTO DOMINGO,10,Línea,1
C-5684,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE SANTO DOMINGO,13,Línea,1
C-5685,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE SATURNINO TEJERA,6,Línea,1
C-5686,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE SERAFIN GOMEZ,6,Línea,1
C-5687,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SIGERICO,2,Línea,1
C-5688,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SIGERICO,25,Línea,1
C-5689,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE SIGERICO,64,Línea,1
C-5690,CARABANCHEL,11-07,11,ABRANTES,CALLE  DE SILVES,21,Línea,1
C-5691,CARABANCHEL,11-07,11,ABRANTES,CALLE  DE SILVES,25,Línea,1
C-5692,CARABANCHEL,11-07,11,ABRANTES,CALLE  DE SILVES,35,Línea,1
C-5693,CARABANCHEL,11-07,11,ABRANTES,CALLE  DE SILVES,,Batería,2
C-5694,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DEL SITIO DE EL ESCORIAL,1,Línea,1
C-5695,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DEL SITIO DE EL ESCORIAL,19,Línea,1
C-5696,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA SOCIEDAD,5,Línea,1
C-5697,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA SOLANA DE OPAÑEL,15,Línea,2
C-5698,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DEL SOLDADO JOSE MARIA REY,5,Línea,1
C-5699,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE LA SOMBRA,15,Línea,1
C-5700,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE SONSECA,Fte 5,Línea,1
C-5701,CARABANCHEL,11-01,11,COMILLA,CALLE  DEL SORBE,1,Batería,1
C-5702,CARABANCHEL,11-01,11,COMILLA,CALLE  DEL SORBE,8,Línea,1
C-5703,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE LOS TEJARES,23,Batería,1
C-5704,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE LOS TEJARES,29,Línea,1
C-5705,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DEL TENIENTE OCHOA OLALLA,2,Línea,1
C-5706,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE THADER,3,Línea,1
C-5707,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE THADER,16,Batería,1
C-5708,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DEL TINAMUS,22,Línea,1
C-5709,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DEL TINAMUS,Fte 4,Línea,1
C-5710,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE LAS TINTAS,4,Línea,1
C-5711,CARABANCHEL,11-01,11,COMILLA,CALLE  DE TOMAS MEABE,9,Línea,1
C-5712,CARABANCHEL,11-01,11,COMILLA,CALLE  DE TOMASA RUIZ,8,Batería,2
C-5713,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DEL TORDO,10,Línea,1
C-5714,CARABANCHEL,11-01,11,COMILLA,TRAVESIA  DE TRIFON PEDRERO,1,Línea,1
C-5715,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DEL TUCAN,5,Línea,1
C-5716,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DEL TUCAN,7,Línea,1
C-5717,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DEL TUCAN,23,Línea,1
C-5718,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE URGEL,29,Línea,1
C-5719,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE URGEL,37,Línea,1
C-5720,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DEL UROGALLO,3,Línea,1
C-5721,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DEL UROGALLO,33,Línea,1
C-5722,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE UTEBO,8,Línea,1
C-5723,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE VALENTIN LLAGUNO,5,Línea,1
C-5724,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE VALENTIN LLAGUNO,22,Línea,1
C-5725,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE VALENTIN LLAGUNO,32,Línea,1
C-5726,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE VALLE DE ORO,7,Línea,1
C-5727,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE VALLE DE ORO,17,Batería,1
C-5728,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE VALLE DE ORO,18,Línea,1
C-5729,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE VALLE DE ORO,38,Batería,1
C-5730,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE VALLE DE ORO,46 D,Batería,1
C-5731,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE VALLE DE ORO,,Batería,2
C-5732,CARABANCHEL,11-02,11,OPAÑEL,GLORIETA  DE VALLE DE ORO,5,Línea,1
C-5733,CARABANCHEL,11-02,11,OPAÑEL,GLORIETA  DE VALLE DE ORO,8,Línea,1
C-5734,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VERDAD,5,Línea,1
C-5735,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VERDAD,29,Línea,1
C-5736,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE VIA CARPETANA,89,Línea,1
C-5737,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE VIA CARPETANA,197,Batería,1
C-5738,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE VIA CARPETANA,203,Batería,1
C-5739,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,1,Batería,1
C-5740,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,3,Batería,1
C-5741,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,29,Línea,2
C-5742,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,62,Línea,1
C-5743,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,74,Batería,1
C-5744,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,88,Línea,1
C-5745,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,108,Batería,1
C-5746,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,116,Batería,1
C-5747,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,124,Batería,1
C-5748,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,128,Batería,1
C-5749,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,Fte 12,Batería,2
C-5750,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,Fte 2,Batería,1
C-5751,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,Fte 42,Batería,1
C-5752,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,Fte 50,Batería,1
C-5753,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,,Batería,1
C-5754,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,,Batería,1
C-5755,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,,Batería,2
C-5756,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,,Batería,1
C-5757,CARABANCHEL,11-07,11,ABRANTES,CALLE VIA LUSITANA,,Línea,1
C-5758,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIA,2,Batería,1
C-5759,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIA,14,Batería,1
C-5760,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIA,17,Batería,1
C-5761,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIA,25,Línea,1
C-5762,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIA,52,Batería,1
C-5763,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIA,15 A,Batería,1
C-5764,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIA,,Batería,1
C-5765,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE VICENTA PARRA,3,Línea,1
C-5766,CARABANCHEL,11-01,11,COMILLA,CALLE  DE VICENTE MARTIN ARIAS,3,Línea,1
C-5767,CARABANCHEL,11-01,11,COMILLA,CALLE  DE VICENTE MARTIN ARIAS,21,Línea,1
C-5768,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE VICENTE QUESADA,3,Línea,1
C-5769,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE VICENTE QUESADA,,Línea,1
C-5770,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE VICTOR MANUEL III,5,Línea,1
C-5771,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DE LA VILLA DE GUADALUPE,,Línea,1
C-5772,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE VILLARCAYO,15,Línea,1
C-5773,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIRGEN DE BELEN,1,Línea,1
C-5774,CARABANCHEL,11-02,11,OPAÑEL,CALLE  DE LA VIRGEN DE BELEN,22,Línea,1
C-5775,CARABANCHEL,11-04,11,VISTA ALEGRE,CALLE  DE VISTA BELLA,13,Línea,1
C-5776,CARABANCHEL,11-07,11,ABRANTES,PLAZA  DE VULCANO,1,Línea,1
C-5777,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE WITERICO,12,Línea,1
C-5778,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE WITERICO,15,Línea,1
C-5779,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE WITERICO,20,Línea,1
C-5780,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE WITIZA,11,Línea,1
C-5781,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE WITIZA,43,Línea,1
C-5782,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE LA ZAIDA,6 A,Batería,2
C-5783,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE LA ZAIDA,18,Batería,1
C-5784,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE LA ZAIDA,46,Línea,1
C-5785,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE LA ZAIDA,99,Línea,1
C-5786,CARABANCHEL,11-03,11,SAN ISIDRO,CALLE  DE LA ZAIDA,57 B,Batería,1
C-5787,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE LOS ZARAPITOS,26,Línea,1
C-5788,CARABANCHEL,11-05,11,PUERTA BONITA,CALLE  DE LA ZARZAMORA,10,Línea,1
C-5789,CARABANCHEL,11-06,11,BUENAVISTA,CALLE  DE LA ZARZUELA,8,Línea,1
C-5790,CARABANCHEL,11-01,11,COMILLA,CALLE  DE ZUJAR,Fte 1,Batería,1
C-5791,USERA,12-02,12,ORCASUR,(Sin Asignar),,Línea,5
C-5792,USERA,12-04,12,ALMENDRALES,(Sin Asignar),,Línea,1
C-5793,USERA,12-03,12,SAN FERMÍN,CALLE  DE ADORA,5,Línea,3
C-5794,USERA,12-03,12,SAN FERMÍN,CALLE  DE ADORA,9,Batería,1
C-5795,USERA,12-03,12,SAN FERMÍN,CALLE  DE ADORA,10,Línea,1
C-5796,USERA,12-03,12,SAN FERMÍN,CALLE  DE ALAJATE,7,Batería,2
C-5797,USERA,12-03,12,SAN FERMÍN,CALLE  DE ALAJATE,9,unknown,3
C-5798,USERA,12-02,12,ORCASUR,CALLE  DE ALBAICIN,1,unknown,1
C-5799,USERA,12-02,12,ORCASUR,CALLE  DE ALBUÑUELAS,4,Batería,1
C-5800,USERA,12-02,12,ORCASUR,CALLE  DE ALBUÑUELAS,16,Batería,1
C-5801,USERA,12-02,12,ORCASUR,CALLE  DE ALBUÑUELAS,18,unknown,1
C-5802,USERA,12-02,12,ORCASUR,CALLE  DE ALBUÑUELAS,32,Línea,3
C-5803,USERA,12-02,12,ORCASUR,CALLE  DE ALBUÑUELAS,36,Batería,1
C-5804,USERA,12-03,12,SAN FERMÍN,CALLE  DE LA ALCAZABA,,Línea,1
C-5805,USERA,12-02,12,ORCASUR,CALLE  DEL ALERCE,9,Línea,1
C-5806,USERA,12-02,12,ORCASUR,CALLE  DEL ALERCE,16,Línea,1
C-5807,USERA,12-03,12,SAN FERMÍN,CALLE  DE ALOZAINA,2,Batería,2
C-5808,USERA,12-03,12,SAN FERMÍN,CALLE  DE ALOZAINA,4,Batería,1
C-5809,USERA,12-01,12,ORCASITAS,CALLE  DE ALZOLA,10,Batería,1
C-5810,USERA,12-01,12,ORCASITAS,CALLE  DE ALZOLA,47,Batería,2
C-5811,USERA,12-01,12,ORCASITAS,CALLE  DE ALZOLA,131,Batería,1
C-5812,USERA,12-01,12,ORCASITAS,CALLE  DE ALZOLA,Fte 11,Batería,1
C-5813,USERA,12-01,12,ORCASITAS,CALLE  DE ALZOLA,Fte 23,Batería,1
C-5814,USERA,12-03,12,SAN FERMÍN,CALLE  DE AMAYA,35,unknown,1
C-5815,USERA,12-04,12,ALMENDRALES,CALLE  DEL AMOR HERMOSO,54,Línea,2
C-5816,USERA,12-04,12,ALMENDRALES,CALLE  DEL AMOR HERMOSO,68,Línea,1
C-5817,USERA,12-04,12,ALMENDRALES,CALLE  DEL AMOR HERMOSO,86,Línea,1
C-5818,USERA,12-04,12,ALMENDRALES,CALLE  DEL AMOR HERMOSO,91,Línea,1
C-5819,USERA,12-04,12,ALMENDRALES,CALLE  DEL AMOR HERMOSO,92,Línea,1
C-5820,USERA,12-04,12,ALMENDRALES,CALLE  DEL AMOR HERMOSO,93,Línea,3
C-5821,USERA,12-05,12,MOSCARDÓ,CALLE  DE AMPARO USERA,14,unknown,1
C-5822,USERA,12-05,12,MOSCARDÓ,CALLE  DE AMPARO USERA,19,Línea,1
C-5823,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANDRES ARTEAGA,8,Línea,3
C-5824,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANDRES ARTEAGA,Fte 16,Línea,1
C-5825,USERA,12-04,12,ALMENDRALES,CALLE  DEL ANGELUS,26,Línea,1
C-5826,USERA,12-03,12,SAN FERMÍN,CALLE  DE ANTEQUERA,8,Línea,2
C-5827,USERA,12-03,12,SAN FERMÍN,CALLE  DE ANTEQUERA,12,Línea,3
C-5828,USERA,12-07,12,PRADOLONGO,CALLE  DE ANTONIA USERA,4,Línea,1
C-5829,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,113,Línea,2
C-5830,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,114,Línea,1
C-5831,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,116,Línea,1
C-5832,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,117,Línea,2
C-5833,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,135,Línea,1
C-5834,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,138,Línea,1
C-5835,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,139,Línea,1
C-5836,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,153,Línea,1
C-5837,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,154,Línea,1
C-5838,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,157,Batería,1
C-5839,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,158,Línea,1
C-5840,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,167,Línea,1
C-5841,USERA,12-05,12,MOSCARDÓ,CALLE  DE ANTONIO LOPEZ,168,Línea,1
C-5842,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,169,Línea,1
C-5843,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,199,Batería,1
C-5844,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,210,Batería,1
C-5845,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,226,Línea,1
C-5846,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,238,Batería,1
C-5847,USERA,12-02,12,ORCASUR,CALLE  DE ANTONIO LOPEZ,249,Línea,1
C-5848,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,217 B,Línea,1
C-5849,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO LOPEZ,232 I,Línea,1
C-5850,USERA,12-06,12,ZOFÍO,CALLE  DE ANTONIO PRIETO,43,Línea,1
C-5851,USERA,12-06,12,ZOFÍO,CALLE  DE ANTONIO PRIETO,55,Línea,1
C-5852,USERA,12-06,12,ZOFÍO,CALLE  DE ANTONIO PRIETO,67,Línea,1
C-5853,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO SALVADOR,2,Batería,2
C-5854,USERA,12-04,12,ALMENDRALES,CALLE  DE ANTONIO SALVADOR,80,Línea,2
C-5855,USERA,12-03,12,SAN FERMÍN,CALLE  DE ARCHIDONA,1,Batería,1
C-5856,USERA,12-03,12,SAN FERMÍN,CALLE  DE ARCHIDONA,5,Batería,2
C-5857,USERA,12-06,12,ZOFÍO,CALLE  DE LA ARENARIA,5,Línea,1
C-5858,USERA,12-06,12,ZOFÍO,CALLE  DE LA ARENARIA,14,Línea,1
C-5859,USERA,12-06,12,ZOFÍO,CALLE  DE LA ARENARIA,16,Línea,1
C-5860,USERA,12-02,12,ORCASUR,CALLE  DE LAS ARIZONICAS,2,unknown,1
C-5861,USERA,12-04,12,ALMENDRALES,CALLE  DE LA ASUNCION,1,Batería,1
C-5862,USERA,12-04,12,ALMENDRALES,CALLE  DE LA ASUNCION,5,Batería,1
C-5863,USERA,12-06,12,ZOFÍO,CALLE  DE LA AVENA,24,Línea,1
C-5864,USERA,12-03,12,SAN FERMÍN,CALLE  DE BARRANCA,1,Línea,1
C-5865,USERA,12-03,12,SAN FERMÍN,CALLE  DE BARRANCA,22,Línea,2
C-5866,USERA,12-03,12,SAN FERMÍN,CALLE  DE BARRANCA,27,Línea,1
C-5867,USERA,12-03,12,SAN FERMÍN,CALLE  DE BARRANCA,Fte 24,unknown,1
C-5868,USERA,12-01,12,ORCASITAS,CALLE  DE BEASAIN,43,Línea,1
C-5869,USERA,12-01,12,ORCASITAS,CALLE  DE BEASAIN,,Batería,2
C-5870,USERA,12-01,12,ORCASITAS,CALLE  DE BEASAIN,,Batería,2
C-5871,USERA,12-01,12,ORCASITAS,CALLE  DE BEASAIN,,Batería,1
C-5872,USERA,12-01,12,ORCASITAS,CALLE  DE BEASAIN,,Batería,1
C-5873,USERA,12-05,12,MOSCARDÓ,CALLE  DE BERNARDINO DE ANTEQUERA,5,Línea,1
C-5874,USERA,12-02,12,ORCASUR,CALLE  DE LA CAL,3 B,Línea,1
C-5875,USERA,12-05,12,MOSCARDÓ,CALLE  DE LAS CALESAS,12,Batería,2
C-5876,USERA,12-05,12,MOSCARDÓ,CALLE  DE LAS CALESAS,15,Batería,1
C-5877,USERA,12-05,12,MOSCARDÓ,CALLE  DE LAS CALESAS,19,Batería,1
C-5878,USERA,12-01,12,ORCASITAS,CALLE  DEL CAMINO VIEJO DE VILLAVERDE,5,Batería,2
C-5879,USERA,12-01,12,ORCASITAS,CALLE  DEL CAMINO VIEJO DE VILLAVERDE,10,Batería,6
C-5880,USERA,12-01,12,ORCASITAS,CALLE  DEL CAMINO VIEJO DE VILLAVERDE,11,Batería,1
C-5881,USERA,12-01,12,ORCASITAS,CALLE  DEL CAMINO VIEJO DE VILLAVERDE,15,Batería,1
C-5882,USERA,12-01,12,ORCASITAS,CALLE  DEL CAMINO VIEJO DE VILLAVERDE,,Batería,2
C-5883,USERA,12-01,12,ORCASITAS,CALLE  DEL CAMINO VIEJO DE VILLAVERDE,,Batería,2
C-5884,USERA,12-01,12,ORCASITAS,CALLE  DEL CAMINO VIEJO DE VILLAVERDE,,Batería,1
C-5885,USERA,12-02,12,ORCASUR,CALLE  DE CAMPOTEJAR,5,Línea,1
C-5886,USERA,12-02,12,ORCASUR,CALLE  DE CAMPOTEJAR,15,Línea,1
C-5887,USERA,12-01,12,ORCASITAS,CALLE  DE CAMPOTEJAR,17,Batería,1
C-5888,USERA,12-02,12,ORCASUR,CALLE  DE CAMPOTEJAR,17,Línea,1
C-5889,USERA,12-03,12,SAN FERMÍN,CALLE  DE CARABELOS,21,Batería,1
C-5890,USERA,12-03,12,SAN FERMÍN,CALLE  DE CARABELOS,27,Batería,1
C-5891,USERA,12-03,12,SAN FERMÍN,CALLE  DE CARABELOS,35,Batería,1
C-5892,USERA,12-03,12,SAN FERMÍN,CALLE  DE CARABELOS,53,unknown,3
C-5893,USERA,12-03,12,SAN FERMÍN,CALLE  DE CARABELOS,53,Batería,1
C-5894,USERA,12-03,12,SAN FERMÍN,CALLE  DE CARABELOS,57,Línea,1
C-5895,USERA,12-03,12,SAN FERMÍN,CALLE  DE CARABELOS,61,Batería,4
C-5896,USERA,12-05,12,MOSCARDÓ,CALLE  DE CARMEN BRUGUERA,18,Línea,1
C-5897,USERA,12-05,12,MOSCARDÓ,CALLE  DE CARMEN BRUGUERA,33,Línea,2
C-5898,USERA,12-05,12,MOSCARDÓ,PLAZA  DE CARMEN DEL RIO,,Línea,1
C-5899,USERA,12-07,12,PRADOLONGO,CALLE  DE LOS CARRASCALES,4,Línea,1
C-5900,USERA,12-07,12,PRADOLONGO,CALLE  DE LOS CARRASCALES,5,Línea,1
C-5901,USERA,12-07,12,PRADOLONGO,CALLE  DE LOS CARRASCALES,9,Línea,1
