ID,DISTRITO,same_as_wikidata_distrito,COD-BARRIO,COD-DISTRITO,BARRIO,same_as_wikidata_barrio,VIA,NUMERO,L-B,PLAZAS
C-8126,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE ALBACETE,,Línea,"1"
C-8127,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-06,15,San Juan Bautista,https://wikidata.org/entity/Q165609,CALLE  DE ALBELDA,,Batería,"1"
C-8128,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-04,15,Concepción,https://wikidata.org/entity/Q11915156,CALLE  DE ALCALA,273,Línea,"1"
C-8129,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ALCALA,281,Línea,"1"
C-8130,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ALCALA,291,Línea,"1"
C-8131,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE ALCALA,298,Línea,"1"
C-8132,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ALCALA,317,Línea,"1"
C-8133,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ALCALA,324,Línea,"1"
C-8134,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ALCALA,325,Línea,"1"
C-8135,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ALCALA,334,Línea,"2"
C-8136,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ALCALA,425,Batería,"1"
C-8137,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-04,15,Concepción,https://wikidata.org/entity/Q11915156,CALLE  DEL ALCALDE LOPEZ CASERO,5,Línea,"1"
C-8138,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DEL ALCALDE LOPEZ CASERO,10,Línea,"1"
C-8139,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-04,15,Concepción,https://wikidata.org/entity/Q11915156,CALLE  DEL ALCALDE LOPEZ CASERO,13,Línea,"1"
C-8140,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DEL ALCALDE LOPEZ CASERO,16,Línea,"1"
C-8141,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE ALTAMIRA,6,Línea,"1"
C-8142,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE AMARA,7,Línea,"1"
C-8143,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE AMOS DE ESCALANTE,4,Línea,"1"
C-8144,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE AMOS DE ESCALANTE,41,Línea,"1"
C-8145,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE ANGEL GONZALEZ TEJEDOR,16,Línea,"1"
C-8146,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-04,15,Concepción,https://wikidata.org/entity/Q11915156,CALLE  DE ANGEL LARRA,2,Línea,"1"
C-8147,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-04,15,Concepción,https://wikidata.org/entity/Q11915156,CALLE  DE ANGEL LARRA,3,Línea,"1"
C-8148,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-04,15,Concepción,https://wikidata.org/entity/Q11915156,CALLE  DE ANGEL LARRA,15,Línea,"1"
C-8149,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-04,15,Concepción,https://wikidata.org/entity/Q11915156,CALLE  DE ANGEL LARRA,16,Línea,"1"
C-8150,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-04,15,Concepción,https://wikidata.org/entity/Q11915156,CALLE  DE ANGEL LARRA,30,Línea,"1"
C-8151,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-06,15,San Juan Bautista,https://wikidata.org/entity/Q165609,CALLE  DE ANGEL MUÑOZ,20,Línea,"1"
C-8152,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE ANGELITA CAVERO,5,Línea,"1"
C-8153,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE ANTONIO CALVO,9,Línea,"1"
C-8154,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE ANTONIO PIRALA,Fte 5,Línea,"1"
C-8155,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ANTONIO PONZ,6,Línea,"1"
C-8156,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ANTONIO PONZ,24,Línea,"1"
C-8157,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DEL APOSTOL SANTIAGO,11,Línea,"1"
C-8158,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DEL APOSTOL SANTIAGO,39,Línea,"1"
C-8159,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DEL APOSTOL SANTIAGO,43,Línea,"1"
C-8160,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DEL APOSTOL SANTIAGO,53,Línea,"1"
C-8161,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DEL APOSTOL SANTIAGO,62,Línea,"1"
C-8162,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DEL APOSTOL SANTIAGO,76,Línea,"1"
C-8163,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ARGENTINA,1,Línea,"1"
C-8164,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ARGENTINA,2,Línea,"1"
C-8165,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ARGENTINA,5,Línea,"1"
C-8166,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ARGENTINA,8,Línea,"1"
C-8167,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ARGENTINA,12,Línea,"2"
C-8168,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE ARISTOTELES,1,Batería,"1"
C-8169,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE ARISTOTELES,11,Batería,"1"
C-8170,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ARRIAGA,47,Línea,"1"
C-8171,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ARRIAGA,53,Línea,"1"
C-8172,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ARRIAGA,59,Línea,"2"
C-8173,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DEL ARTE,2,Batería,"2"
C-8174,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DEL ARTE,13,Batería,"1"
C-8175,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DEL ARTE,14,Batería,"2"
C-8176,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DEL ARTE,19,Batería,"1"
C-8177,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DEL ARTE,25,Batería,"1"
C-8178,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DEL ARTE,31,Batería,"1"
C-8179,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-07,15,Colina,https://wikidata.org/entity/Q18475981,CALLE  DE ARTURO BALDASANO,9 A,Línea,"1"
C-8180,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-07,15,Colina,https://wikidata.org/entity/Q18475981,CALLE  DE ARTURO BALDASANO,16,Línea,"1"
C-8181,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE ARTURO SORIA,12,Línea,"3"
C-8182,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-06,15,San Juan Bautista,https://wikidata.org/entity/Q165609,CALLE  DE ARTURO SORIA,143,Línea,"2"
C-8183,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,270,Línea,"1"
C-8184,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,305,Línea,"1"
C-8185,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,311,Línea,"1"
C-8186,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,316,Línea,"1"
C-8187,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,324,Línea,"1"
C-8188,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,329,Línea,"1"
C-8189,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,330,Línea,"1"
C-8190,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,336,Línea,"1"
C-8191,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,337,Batería,"1"
C-8192,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE ARTURO SORIA,353,Batería,"1"
C-8193,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DEL ARZOBISPO COS,5,Línea,"1"
C-8194,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DEL ARZOBISPO COS,12,Línea,"1"
C-8195,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ASCAO,3,Línea,"1"
C-8196,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ASCAO,5,Línea,"1"
C-8197,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ASCAO,41,Línea,"1"
C-8198,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ASCAO,51,Batería,"1"
C-8199,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ASCAO,61,Batería,"1"
C-8200,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ASCAO,62,Batería,"1"
C-8201,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ASCAO,82,Batería,"3"
C-8202,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE ASCAO,,Línea,"1"
C-8203,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE ASTORGA,14,Línea,"1"
C-8204,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE ASTORGA,20,Línea,"1"
C-8205,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-07,15,Colina,https://wikidata.org/entity/Q18475981,CALLE  DE ASURA,111,Línea,"1"
C-8206,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE LA AVELLANA,5,Línea,"1"
C-8207,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,AVENIDA  DE BADAJOZ,17,Línea,"1"
C-8208,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,AVENIDA  DE BADAJOZ,18,Línea,"1"
C-8209,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,AVENIDA  DE BADAJOZ,25,Línea,"1"
C-8210,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,AVENIDA  DE BADAJOZ,25,Línea,"1"
C-8211,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,AVENIDA  DE BADAJOZ,52,Línea,"1"
C-8212,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,PLAZA  DE BAMI,1,Línea,"1"
C-8213,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,PLAZA  DE BAMI,3,Línea,"1"
C-8214,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,PLAZA  DE BAMI,24,Línea,"1"
C-8215,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,PLAZA  DE BAMI,28,Línea,"1"
C-8216,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE BARLOVENTO,,Batería,"1"
C-8217,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE BENIDORM,3,Línea,"1"
C-8218,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE BENIDORM,24,Línea,"1"
C-8219,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE BENIDORM,32,Línea,"1"
C-8220,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE BENIDORM,41,Línea,"1"
C-8221,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE BERASTEGUI,26,Línea,"1"
C-8222,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE BERASTEGUI,44,Línea,"1"
C-8223,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE BERASTEGUI,48,Línea,"1"
C-8224,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE BOLDANO,12,Línea,"1"
C-8225,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE BOLDANO,29,Línea,"1"
C-8226,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE BOLDANO,46,Línea,"1"
C-8227,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DE BOLDANO,46,Línea,"1"
C-8228,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE BRAULIO GUTIERREZ,1,Batería,"1"
C-8229,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE BRAULIO GUTIERREZ,6,Batería,"1"
C-8230,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE BRAULIO GUTIERREZ,11,Batería,"1"
C-8231,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE BRAULIO GUTIERREZ,13,Línea,"1"
C-8232,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DEL BUEN GOBERNADOR,9,Línea,"2"
C-8233,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-03,15,Quintana,https://wikidata.org/entity/Q71810,CALLE  DEL BUEN GOBERNADOR,16,Línea,"1"
C-8234,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,5,Batería,"1"
C-8235,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,21,Batería,"1"
C-8236,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,24,Batería,"2"
C-8237,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,50,Línea,"1"
C-8238,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,52,Línea,"1"
C-8239,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,54,Línea,"1"
C-8240,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,77,Batería,"1"
C-8241,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,78,Batería,"2"
C-8242,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,85,Batería,"1"
C-8243,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,87,Batería,"1"
C-8244,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,97,Línea,"1"
C-8245,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,CALLE  DE CALERUEGA,88 E,unknown,
C-8246,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-09,15,Costillares,https://wikidata.org/entity/Q331385,PASAJE  DE CALERUEGA,7,Batería,"1"
C-8247,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-06,15,San Juan Bautista,https://wikidata.org/entity/Q165609,CALLE  DE CALIDON,,Batería,"1"
C-8248,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DEL CANAL DE MOZAMBIQUE,1,Batería,"1"
C-8249,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DEL CANAL DE PANAMA,5 A,Línea,"2"
C-8250,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DEL CANAL DE PANAMA,10 B,Línea,"1"
C-8251,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-07,15,Colina,https://wikidata.org/entity/Q18475981,CALLE  DE LAS CAÑAS,9,Línea,"2"
C-8252,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DEL CARIBE,4,Batería,"1"
C-8253,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE CARLOS HERNANDEZ,4,Línea,"1"
C-8254,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE CARLOS HERNANDEZ,19,Línea,"1"
C-8255,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE CARLOS HERNANDEZ,22,Línea,"1"
C-8256,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-01,15,Ventas,https://wikidata.org/entity/Q71762,CALLE  DE CARLOS HERNANDEZ,38,Línea,"2"
C-8257,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE CARLOTA O'NEILL,4,Batería,"1"
C-8258,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE CARLOTA O'NEILL,16,Batería,"1"
C-8259,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE CARLOTA O'NEILL,25,Línea,"1"
C-8260,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE CARLOTA O'NEILL,28,Línea,"1"
C-8261,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-05,15,San Pascual,https://wikidata.org/entity/Q165612,CALLE  DE CARLOTA O'NEILL,26 A,Línea,"1"
C-8262,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE CAROLINA CORONADO,12,Línea,"1"
C-8263,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE CAROLINA CORONADO,20,Línea,"1"
C-8264,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE CAROLINA CORONADO,23,Línea,"1"
C-8265,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE CAROLINA CORONADO,28,Línea,"1"
C-8266,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-07,15,Colina,https://wikidata.org/entity/Q18475981,CALLE  DE CELESTE,10,Línea,"1"
C-8267,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE LA CENTENERA,1,Línea,"1"
C-8268,Ciudad Lineal,https://wikidata.org/entity/Q1763694,15-02,15,Pueblo Nuevo,https://wikidata.org/entity/Q71753,CALLE  DE LA CENTENERA,28,Línea,"1"
